start_preprocess,e_preprocess,end_preprocess,start_infer,e_infer,end_infer,start_postprocess,e_postprocess,end_postprocess,execution_time,cycle_time,frame_rate
447053.37,9.78,447063.15,447063.15,18.38,447081.53,447081.53,0.01,447081.54,28.17,28.20,35.46
447081.54,9.86,447091.40,447091.40,18.43,447109.83,447109.83,0.01,447109.84,28.29,28.17,35.50
447109.84,9.90,447119.74,447119.74,18.34,447138.08,447138.08,0.01,447138.09,28.25,28.30,35.34
447138.09,9.79,447147.88,447147.88,18.35,447166.24,447166.24,0.01,447166.24,28.16,28.25,35.40
447166.25,9.78,447176.03,447176.03,18.31,447194.34,447194.34,0.01,447194.35,28.10,28.16,35.51
447194.35,9.81,447204.16,447204.16,18.33,447222.48,447222.48,0.01,447222.49,28.14,28.10,35.58
447222.49,9.87,447232.36,447232.36,18.45,447250.80,447250.80,0.01,447250.81,28.32,28.14,35.53
447250.81,9.88,447260.69,447260.69,18.47,447279.16,447279.16,0.01,447279.16,28.35,28.32,35.31
447279.17,9.81,447288.98,447288.98,18.30,447307.28,447307.28,0.01,447307.29,28.12,28.35,35.27
447307.29,9.86,447317.15,447317.15,18.35,447335.50,447335.50,0.01,447335.51,28.21,28.13,35.55
447335.51,9.80,447345.31,447345.31,18.35,447363.66,447363.66,0.01,447363.66,28.15,28.22,35.44
447363.66,9.83,447373.50,447373.50,18.32,447391.82,447391.82,0.01,447391.83,28.16,28.16,35.52
447391.83,9.87,447401.70,447401.70,18.46,447420.16,447420.16,0.01,447420.17,28.34,28.17,35.50
447420.17,9.75,447429.92,447429.92,18.44,447448.36,447448.36,0.01,447448.37,28.20,28.34,35.29
447448.37,9.85,447458.21,447458.21,18.29,447476.51,447476.51,0.01,447476.52,28.15,28.20,35.46
447476.52,9.84,447486.36,447486.36,18.37,447504.73,447504.73,0.01,447504.74,28.22,28.15,35.52
447504.74,9.82,447514.56,447514.56,18.33,447532.89,447532.89,0.01,447532.89,28.15,28.23,35.43
447532.89,9.84,447542.73,447542.73,18.37,447561.10,447561.10,0.01,447561.11,28.21,28.15,35.52
447561.11,9.80,447570.91,447570.91,18.42,447589.33,447589.33,0.01,447589.33,28.23,28.21,35.44
447589.33,9.90,447599.23,447599.23,18.42,447617.66,447617.66,0.01,447617.66,28.33,28.23,35.43
447617.66,9.86,447627.52,447627.52,18.37,447645.89,447645.89,0.01,447645.90,28.24,28.33,35.30
447645.90,9.81,447655.71,447655.71,18.37,447674.08,447674.08,0.01,447674.09,28.19,28.24,35.41
447674.09,9.78,447683.88,447683.88,18.35,447702.23,447702.23,0.01,447702.24,28.15,28.19,35.48
447702.24,9.81,447712.05,447712.05,18.31,447730.36,447730.36,0.01,447730.37,28.13,28.15,35.53
447730.37,9.83,447740.20,447740.20,18.38,447758.59,447758.59,0.01,447758.59,28.22,28.13,35.55
447758.60,9.87,447768.46,447768.46,18.40,447786.86,447786.86,0.01,447786.87,28.27,28.23,35.43
447786.87,9.77,447796.64,447796.64,18.30,447814.94,447814.94,0.01,447814.94,28.07,28.27,35.37
447814.94,9.80,447824.74,447824.74,18.32,447843.06,447843.06,0.01,447843.07,28.13,28.07,35.62
447843.07,9.83,447852.90,447852.90,18.34,447871.24,447871.24,0.01,447871.25,28.17,28.13,35.55
447871.25,9.81,447881.06,447881.06,18.31,447899.37,447899.37,0.01,447899.37,28.13,28.17,35.49
447899.38,9.88,447909.25,447909.25,18.47,447927.72,447927.72,0.01,447927.73,28.35,28.13,35.55
447927.73,9.84,447937.57,447937.57,18.46,447956.03,447956.03,0.01,447956.03,28.30,28.35,35.27
447956.04,9.75,447965.79,447965.79,18.31,447984.10,447984.10,0.01,447984.11,28.07,28.31,35.33
447984.11,9.78,447993.89,447993.89,18.35,448012.24,448012.24,0.01,448012.24,28.14,28.07,35.62
448012.25,9.79,448022.03,448022.03,18.29,448040.32,448040.32,0.01,448040.33,28.08,28.14,35.54
448040.33,9.83,448050.16,448050.16,18.34,448068.50,448068.50,0.01,448068.50,28.17,28.08,35.61
448068.51,9.89,448078.39,448078.39,18.40,448096.79,448096.79,0.01,448096.79,28.29,28.17,35.49
448096.80,9.80,448106.60,448106.60,18.45,448125.04,448125.04,0.01,448125.05,28.25,28.29,35.35
448125.05,9.82,448134.87,448134.87,18.37,448153.24,448153.24,0.01,448153.25,28.19,28.26,35.39
448153.25,9.79,448163.04,448163.04,18.34,448181.38,448181.38,0.01,448181.39,28.14,28.20,35.46
448181.39,9.86,448191.25,448191.25,18.34,448209.59,448209.59,0.01,448209.59,28.20,28.14,35.54
448209.60,9.81,448219.41,448219.41,18.32,448237.73,448237.73,0.02,448237.75,28.16,28.21,35.45
448237.75,9.78,448247.54,448247.54,18.40,448265.94,448265.94,0.01,448265.94,28.19,28.16,35.51
448265.94,9.79,448275.74,448275.74,18.42,448294.16,448294.16,0.01,448294.16,28.22,28.19,35.47
448294.17,9.80,448303.96,448303.96,18.32,448322.28,448322.28,0.01,448322.29,28.13,28.22,35.43
448322.29,9.79,448332.09,448332.09,18.34,448350.42,448350.42,0.02,448350.44,28.15,28.13,35.55
448350.44,9.78,448360.23,448360.23,18.32,448378.55,448378.55,0.01,448378.56,28.11,28.15,35.52
448378.56,9.79,448388.35,448388.35,18.34,448406.69,448406.69,0.01,448406.70,28.14,28.12,35.57
448406.70,9.86,448416.56,448416.56,18.36,448434.92,448434.92,0.01,448434.92,28.23,28.14,35.54
448434.92,9.84,448444.77,448444.77,18.37,448463.14,448463.14,0.01,448463.14,28.22,28.23,35.43
448463.15,9.82,448472.96,448472.96,18.35,448491.31,448491.32,0.01,448491.32,28.18,28.22,35.43
448491.32,9.84,448501.16,448501.16,18.25,448519.41,448519.42,0.01,448519.42,28.10,28.18,35.49
448519.42,9.85,448529.27,448529.27,18.33,448547.60,448547.60,0.01,448547.61,28.19,28.10,35.59
448547.61,9.85,448557.46,448557.46,18.33,448575.79,448575.79,0.01,448575.80,28.19,28.19,35.48
448575.80,9.85,448585.65,448585.65,18.44,448604.09,448604.09,0.01,448604.10,28.30,28.19,35.47
448604.10,9.78,448613.88,448613.88,18.45,448632.33,448632.33,0.01,448632.34,28.24,28.30,35.33
448632.34,9.78,448642.12,448642.12,18.29,448660.42,448660.42,0.01,448660.42,28.08,28.24,35.41
448660.43,9.82,448670.25,448670.25,18.32,448688.57,448688.57,0.01,448688.57,28.15,28.08,35.61
448688.57,9.86,448698.43,448698.43,18.34,448716.77,448716.77,0.01,448716.78,28.21,28.15,35.53
448716.78,9.85,448726.63,448726.63,18.40,448745.03,448745.03,0.01,448745.04,28.25,28.21,35.45
448745.04,9.77,448754.81,448754.81,18.36,448773.17,448773.17,0.01,448773.18,28.14,28.26,35.39
448773.18,9.79,448782.98,448782.98,18.48,448801.45,448801.45,0.01,448801.46,28.28,28.14,35.53
448801.46,9.87,448811.33,448811.33,18.35,448829.68,448829.68,0.01,448829.69,28.23,28.28,35.36
448829.69,9.82,448839.51,448839.51,18.30,448857.81,448857.81,0.01,448857.82,28.13,28.23,35.42
448857.82,9.81,448867.63,448867.63,18.36,448885.99,448885.99,0.01,448885.99,28.17,28.13,35.55
448886.00,9.87,448895.86,448895.87,18.33,448914.20,448914.20,0.01,448914.21,28.21,28.18,35.49
448914.21,9.84,448924.05,448924.05,18.42,448942.47,448942.47,0.01,448942.48,28.27,28.21,35.44
448942.48,9.81,448952.29,448952.29,18.43,448970.72,448970.72,0.01,448970.73,28.25,28.27,35.37
448970.73,9.89,448980.62,448980.62,18.30,448998.92,448998.92,0.01,448998.93,28.20,28.25,35.40
448998.93,9.82,449008.75,449008.75,18.34,449027.09,449027.09,0.01,449027.10,28.17,28.20,35.46
449027.10,9.83,449036.93,449036.93,18.36,449055.29,449055.29,0.01,449055.30,28.20,28.17,35.50
449055.30,9.80,449065.10,449065.10,18.35,449083.44,449083.45,0.01,449083.45,28.15,28.20,35.46
449083.45,9.84,449093.29,449093.29,18.39,449111.68,449111.68,0.01,449111.69,28.23,28.15,35.52
449111.69,9.78,449121.47,449121.47,18.40,449139.86,449139.86,0.01,449139.87,28.18,28.23,35.42
449139.87,9.80,449149.68,449149.68,18.34,449168.01,449168.01,0.01,449168.02,28.15,28.18,35.48
449168.02,9.85,449177.87,449177.87,18.35,449196.22,449196.22,0.01,449196.22,28.20,28.15,35.53
449196.23,9.79,449206.02,449206.02,18.34,449224.36,449224.36,0.01,449224.36,28.14,28.20,35.46
449224.37,9.81,449234.18,449234.18,18.34,449252.53,449252.53,0.01,449252.53,28.17,28.14,35.54
449252.54,9.80,449262.34,449262.34,18.41,449280.75,449280.75,0.01,449280.76,28.22,28.17,35.50
449280.76,9.77,449290.53,449290.53,18.45,449308.98,449308.98,0.01,449308.99,28.23,28.22,35.43
449308.99,9.82,449318.81,449318.81,18.35,449337.16,449337.16,0.01,449337.16,28.18,28.23,35.42
449337.17,9.83,449347.00,449347.00,18.34,449365.34,449365.34,0.01,449365.34,28.18,28.18,35.49
449365.35,9.80,449375.15,449375.15,18.33,449393.48,449393.48,0.01,449393.49,28.14,28.18,35.49
449393.49,9.87,449403.36,449403.36,18.34,449421.70,449421.70,0.01,449421.70,28.21,28.14,35.53
449421.71,9.80,449431.51,449431.51,18.38,449449.89,449449.89,0.01,449449.89,28.19,28.22,35.44
449449.89,9.86,449459.76,449459.76,18.41,449478.17,449478.17,0.01,449478.17,28.28,28.19,35.48
449478.18,9.87,449488.04,449488.04,18.32,449506.36,449506.36,0.01,449506.37,28.19,28.28,35.36
449506.37,9.85,449516.22,449516.22,18.32,449534.54,449534.54,0.01,449534.55,28.18,28.19,35.47
449534.55,9.79,449544.34,449544.34,18.30,449562.64,449562.64,0.01,449562.65,28.10,28.18,35.49
449562.65,9.86,449572.51,449572.51,18.38,449590.89,449590.89,0.01,449590.90,28.25,28.10,35.59
449590.90,9.78,449600.68,449600.68,18.41,449619.10,449619.10,0.01,449619.10,28.20,28.25,35.40
449619.11,9.80,449628.91,449628.91,18.45,449647.35,449647.36,0.01,449647.36,28.26,28.20,35.46
449647.36,9.78,449657.15,449657.15,18.30,449675.44,449675.44,0.01,449675.45,28.09,28.26,35.39
449675.45,9.86,449685.32,449685.32,18.32,449703.63,449703.63,0.01,449703.64,28.19,28.09,35.60
449703.64,9.80,449713.44,449713.44,18.32,449731.76,449731.76,0.01,449731.77,28.13,28.19,35.48
449731.77,9.80,449741.57,449741.57,18.31,449759.87,449759.87,0.01,449759.88,28.11,28.13,35.55
449759.88,9.77,449769.65,449769.65,18.39,449788.04,449788.04,0.01,449788.05,28.16,28.11,35.57
